img, date/time, lat, lon, alt(m), 0.05, 0.10, 0.16, 0.15, 0.30, 0.50, 0.75, 0.84, 0.90, 0.95,d d50, mean size, std dev, skewness, kurtosis 
trial21,2021-07-21 10:49:08.140526,ERROR,ERROR,ERROR,0.5574289699683641,0.7257969227310541,0.8840528591638243,1.0831303111549269,1.1814211668283463,1.553120093003338,1.9625352986242774,2.098705429436522,2.188727803448344,2.263523067206513,1.5241294820758564,0.5389264921603547,-0.0001289635048117914,0.0008329295149195449
trial22,2021-07-21 10:49:41.538418,ERROR,ERROR,ERROR,0.5543159366687581,0.7243684705208524,0.8874395552247425,1.0916812288172002,1.1937524873647105,1.5623798480916293,1.9640267504128637,2.099909384148517,2.189633491203183,2.2640274024768066,1.52888258472891,0.5384463727118624,-0.0001384702857586333,0.0008443372132425654
